rowID	p_T21vsControl	fc_T21vsControl	Symbol
100188954	0.14040225	-1.032236273	DNMBP-AS1
100189589	0.947496356	1.044807384	DCTN1-AS1
10018	0.249518063	1.327146079	BCL2L11
100190938	0.978400089	-1.029797484	RAMP2-AS1
100190939	0.781185742	1.797612299	TPT1-AS1
100190940	0.844852155	-1.006664939	LINC02418
100190949	0.938613129	-1.01758511	C5orf52
100191040	0.981836129	1.045639178	C2CD4D
100192204	0.613266656	1.175004233	PPIAP30
100192378	0.583491638	1.118506509	ZFHX4-AS1
100192379	0.895938879	-1.02486185	PP12613
100192386	0.840693436	-1.049544472	FLJ16779
100192420	0.939898569	1.057311375	LINC01634
100192426	0.414752334	-1.028758027	LOC100192426
10019	0.99418178	-1.080089174	SH2B3
1001	0.230292433	1.064808711	CDH3
10020	0.04721058	-1.016608306	GNE
100216001	0.944034747	1.140120584	MANCR
100216479	0.847394593	1.001315846	FAR2P2
100216545	0.488263395	1.007631226	KMT2E-AS1
100216546	0.954286202	1.125440591	LINC01004
10021	0.824233537	-1.070922157	HCN4
10022	0.967475488	1.020468368	INSL5
100233209	0.207263185	-1.363408819	PCED1B-AS1
10023	0.989461598	1.284887158	FRAT1
100240734	0.930322235	1.057818675	LOC100240734
100240735	0.928497695	1.468770567	LOC100240735
10024	0.965420389	-1.011418009	TROAP
10025	0.968610836	1.060524092	MED16
100268168	0.195374341	-1.346964219	RPL26L1-AS1
10026	0.999230398	1.01289397	PIGK
100270679	0.962791148	1.039713248	LINC01432
100270746	0.972259022	1.260013412	LARRPM
100270804	0.419588899	1.006152403	LCDR
100271702	0.794414282	-1.035996179	LINC00940
100271715	0.993067077	-1.039748831	ARHGEF33
100271722	0.275598391	1.104051092	LINC00899
100271832	0.212818417	-1.224617069	LOC100271832
100271836	0.986124243	1.01753541	SMG1P3
100271846	0.776449397	-1.276191891	ERVV-2
100271927	0.99999987	-1.192700766	RASA4B
100272147	0.936819051	1.05837617	CMC4
100272217	0.941663763	-1.143869056	LOC100272217
100272228	0.077235471	1.002781639	EOLA2-DT
100286844	0.992448702	-1.112396357	BCDIN3D-AS1
100286922	0.937535164	-1.005739643	LOC100286922
100286925	0.767047993	1.032795932	PPM1F-AS1
100286938	0.773735272	1.286966674	VPS13A-AS1
100286979	0.883382861	-1.137454421	ANAPC1P1
100287010	0.981991355	-1.073560139	LOC100287010
100287015	0.988409434	-1.136540665	MCPH1-DT
100287029	0.124765831	1.148604672	DDX11L10
100287036	0.998972589	1.020186893	LOC100287036
100287042	0.343249915	1.220292974	MIF4GD-DT
100287049	0.131796658	1.130435126	DCAF8-DT
100287063	0.938832327	-1.121462477	GEMIN2P2
100287082	0.715035665	-1.196917063	GACAT2
100287098	0.883175167	-1.043392943	TONSL-AS1
100287114	0.7717386	1.138988182	LINC00421
100287144	0.380059725	1.39685726	USP17L10
100287160	0.752377304	-1.034541459	row662
100287166	0.260881766	1.124119405	row663
100287171	0.954812427	1.526485007	WASHC1
100287175	0.77529264	-1.198366338	LOC100287175
100287177	0.14512548	1.074419121	EML2-AS1
100287216	0.632289811	1.041064117	SH3RF3-AS1
100287225	0.996815313	-1.036688072	LINC01630
100287226	0.996927085	-1.148262652	ZNF729
100287227	0.745442183	-1.254390205	TIPARP-AS1
100287284	0.99293081	-1.124409405	MANSC4
100287290	0.935470765	1.152651602	LOC100287290
100287301	0.94398935	-1.038237596	row673
100287313	0.999895427	1.261922198	row674
100287314	0.965927854	-1.127981312	LINC00941
100287329	0.982940369	1.033291477	LOC100287329
100287362	0.07766402	-1.218652529	PRSS46P
100287366	0.824084572	1.187369737	OSTM1-AS1
100287387	0.60056824	-1.071197658	LOC100287387
100287413	0.972239312	1.174324087	row680
100287477	0.99597603	1.217743263	LOC100287477
100287482	0.992833858	1.18983708	SMKR1
100287497	0.999996441	1.017375788	SEPTIN7P13
100287559	0.999693518	1.031538799	ADPGK-AS1
100287569	0.987897653	-1.024277744	LINC00173
100287576	0.813329158	-1.405874697	row686
100287592	0.993984367	-1.156881757	LINC02106
100287612	0.999988391	-1.009350577	row688
100287616	0.387498551	-1.030023709	LOXL1-AS1
100287628	0.984237385	-1.014699515	row690
100287632	0.787737262	-1.001595063	SELENOKP3
100287633	0.924235088	-1.016235189	row692
100287651	0.875639212	-1.033691355	row693
100287664	0.999999784	1.036729249	row694
100287718	0.972471055	-1.074561496	ANKRD66
100287722	0.987435344	1.041507931	AP4B1-AS1
100287765	0.497392457	1.1371287	LINC00630
100287792	0.986473965	1.008925091	LOC100287792
100287813	0.972726525	1.050175945	row699
100287814	0.350815394	-1.18045509	LINC00582
100287834	0.569890147	-1.057904599	LOC100287834
100287837	0.979683935	-1.072425204	ARHGEF17-AS1
100287846	0.768860827	1.043937505	LOC100287846
100287852	0.999543634	1.041317546	FAM136CP
100287879	0.019841361	-1.231157785	LINC00994
100287894	0.859730965	1.296703474	row706
100287896	0.912608037	1.045751502	LIPT2-AS1
100287898	0.99677681	-1.006715747	TTC34
100287902	0.968745147	1.125150126	LGALS8-AS1
100287922	0.329634013	-1.083735377	row710
100287932	0.999728104	-1.010646853	TIMM23
100287934	0.98195836	1.167561866	row712
100287944	0.586320282	-1.117130937	LOC100287944
100287948	0.82855338	1.010868176	LINC01699
100288069	0.383973004	1.760135056	LOC100288069
100288077	0.966946853	-1.060647292	WTAPP1
100288079	0.908460675	1.035891537	GS1-279B7.1
100288102	0.983848358	1.35130361	row718
100288122	0.93720657	1.198423353	LDLRAD4-AS1
100288123	0.280830272	1.048414982	LOC100288123
100288144	0.999938717	-1.040284854	row721
100288152	0.073176939	1.452233064	SLC9A3-AS1
100288160	0.99979773	-1.210179967	row723
100288181	0.999999978	-1.046629665	LNCOC1
100288198	0.874426469	-1.009188299	HMGN3-AS1
100288208	0.896134051	1.02310807	LOC100288208
100288287	0.999990879	-1.011933147	KRTAP22-2
100288310	0.286409144	-1.087227096	row728
100288323	0.927428682	1.114098224	KRTAP21-3
100288336	0.992259381	1.072960852	row730
100288346	0.505575847	-1.168458117	NCAM1-AS1
100288413	0.378917759	-1.013904637	ERVMER34-1
100288428	0.895422188	-1.069758227	LMCD1-AS1
100288432	0.586616726	1.316176072	IL10RB-DT
100288485	0.998130704	-1.000885284	MTRNR2L7
100288486	0.028243517	1.282557705	DDX11L9
100288524	0.979447542	-1.232123411	FOXL3-OT1
100288568	0.666561941	-1.165452721	row738
100288594	0.859372602	1.19694908	row739
100288619	0.988182029	-1.023201111	row740
100288637	0.455866619	-1.053334867	LOC100288637
100288728	0.998129014	-1.024186248	LOC100288728
100288730	0.951986063	1.018949199	PAN3-AS1
100288748	0.937096252	-1.017378939	LINC02894
100288778	0.268506005	1.278485405	WASH8P
100288797	0.162340661	-1.167220154	TMEM239
100288798	0.467932943	1.158029965	SLC38A4-AS1
100288801	0.999688188	1.044281352	FRG2C
100288814	0.999236437	1.556596294	CLDN34
100288831	0.771039763	-1.09390754	SRGAP3-AS3
100288842	0.492170266	1.26451564	B3GALT9
100288846	0.972027857	1.0549304	MIA2-AS1
100288866	0.769911013	-1.070975527	NGFR-AS1
100288911	0.993135305	-1.020806346	CRIM1-DT
100288974	0.249449834	1.063606874	BMS1P21
100289017	0.981090472	1.077076777	MOXD2P
100289019	0.776839622	1.112494903	SLC25A25-AS1
100289090	0.893751683	-1.080045037	row758
100289092	0.753690251	1.19014614	ATP2A1-AS1
100289098	0.866002408	1.091783989	LINC03011
100289124	0.999999987	-1.178457922	FAM27E2
100289137	0.999865963	1.130680988	FAM95C
100289151	0.973386633	-1.042571671	row763
100289178	0.866787307	1.020834102	GNG12-AS1
100289187	0.286883437	1.526087221	TMEM225B
100289211	0.969146655	1.000124931	LINC00624
100289230	0.619971063	-1.036160764	LOC100289230
100289255	0.934843234	-1.014013241	TMEM238L
100289265	0.998666402	-1.02897144	FAM197Y1
100289274	0.720710116	1.154766506	DNAJC3-DT
100289283	0.852890175	1.050210281	row771
100289341	0.982145924	-1.043037678	MAN1B1-DT
100289361	0.882432881	1.113960976	U2SURP-AS1
100289373	0.972088032	1.009147517	UBAC2-AS1
100289388	0.675630109	-1.208906503	KCTD21-AS1
100289410	0.874803675	-1.050574683	MCF2L-AS1
100289424	0.933003106	1.016988574	row777
100289455	0.994197144	1.016734241	row778
100289462	0.995723981	1.088166019	DEFB4B
100289473	0.902080901	1.061545341	LOC100289473
100289495	0.9999462	-1.041743556	LOC100289495
100289509	0.929470033	-1.020923973	KCNIP2-AS1
100289511	0.801065931	-1.088183749	LOC100289511
100289580	0.995855791	-1.11739601	HSALR1
100289635	0.466665538	-1.271036488	ZNF605
100289650	0.777965363	-1.030836106	PSG8-AS1
100289656	0.582589106	1.134925046	LOC100289656
100289673	0.989722666	-1.050652657	LINC01848
100289678	0.678192564	1.098186568	ZNF783
100291105	0.361065113	-1.142864382	RBM38-AS1
100292680	0.432027095	-1.406896479	LINC00942
100293044	0.979332806	1.088828098	row792
100293516	0.999315867	1.100588162	ZNF587B
100293612	0.967544709	-1.043765777	LOC100293612
100293704	0.686768868	1.280627502	row795
100293962	0.810100598	1.075824544	row796
100294145	0.870241938	1.076842362	LOC100294145
100294362	0.99975309	1.146116053	RNF213-AS1
100294720	0.922386878	-1.069424464	NHEG1
1002	0.119031108	-1.021654397	CDH4
100302112	0.876065663	1.043408616	MIR1284
100302113	0.990518059	-1.085875346	MIR1200
100302114	0.99926888	1.055648819	MIR513C
100302115	0.997882159	1.076195109	MIR1468
100302116	0.995290071	-1.010633418	MIR1265
100302117	0.737065567	1.12836579	MIR320B1
100302118	0.355662193	1.301710965	MIR1286
100302119	0.74655539	1.081209133	MIR1538
100302121	0.094264989	-1.329690954	MIR1276
100302122	0.994570459	1.048608853	MIR1183
100302123	0.941592168	1.017914846	MIR1275
100302124	0.79142568	1.049298437	MIR1288
100302125	0.646118559	-1.04622946	MIR1289-1
100302126	0.959346076	-1.012878712	MIR1471
100302128	0.992309909	1.026585538	MIR1302-3
100302130	0.602292349	-1.154423893	MIR1302-4
100302131	0.714313516	-1.127823784	MIR302F
100302134	0.928737805	1.009648717	MIR1289-2
100302135	0.065230807	-1.097205895	MIR320C1
100302136	0.877680088	-1.081604871	MIR1252
100302137	0.95695787	-1.032698957	MIR1914
100302138	0.799643211	1.066342719	MIR1292
100302139	0.83180519	1.057991226	MIR1537
100302140	0.921431745	1.013929023	MIR1302-6
100302141	0.999985595	1.037912196	MIR1913
100302142	0.999986281	-1.110437152	MIR1246
100302144	0.955787982	1.021365479	MIR1912
100302145	0.703477383	-1.529223725	MIR1247
100302146	0.804843953	1.160831368	MIR1302-5
100302147	0.889490053	1.0276506	MIR1302-7
100302148	0.666311337	1.224896668	MIR1263
100302149	0.797718524	1.386602658	MIR1249
100302150	0.944269547	1.022924141	MIR1296
100302153	0.96406846	1.137805881	MIR1298
100302155	0.948388479	1.029177796	MIR1256
100302156	0.494247105	-1.269940195	MIR1229
100302157	0.773578535	-1.462674645	MIR1185-1
100302158	0.066388261	-1.21973255	MIR1231
100302159	0.771071893	-1.131800924	MIR548F3
100302161	0.690796081	1.051902593	MIR1205
100302163	0.88940903	-1.040455335	MIR1278
100302164	0.517477033	-1.003035159	MIR2113
100302166	0.923263478	1.017692196	MIR1322
100302167	0.969643847	1.101368902	MIR1299
100302169	0.607905587	1.260980184	MIR320D2
100302170	0.495657957	-1.234299268	MIR1206
100302171	0.976587363	-1.003649485	MIR1321
100302172	0.941333548	1.021373636	MIR1258
100302175	0.982935357	1.045885354	MIR1207
100302177	0.993210227	-1.086627753	MIR1269A
100302178	0.995908345	1.015278293	MIR1295A
100302181	0.972551321	1.04874946	MIR1294
100302182	0.995779735	1.122033367	MIR1279
100302184	0.999987326	1.05706672	MIR1272
100302185	0.910732922	1.046646802	MIR1204
100302186	0.20959896	-1.132290865	MIR548I3
100302187	0.249444288	-1.101251836	MIR1297
100302188	0.999992754	-1.035805942	MIR1243
100302190	0.864036327	-1.026774623	MIR1976
100302191	0.725705953	-1.04630059	MIR548I4
100302192	0.466866191	-1.098458484	MIR548F1
100302193	0.998563312	1.06218713	MIR1255A
100302195	0.836884545	-1.102323159	MIR320C2
100302196	0.999652527	1.324141179	MIR1234
100302202	0.927438256	1.04417232	MIR1266
100302203	0.862180454	1.112773151	MIR1271
100302204	0.123845464	-1.348810853	MIR548I1
100302205	0.999909764	1.307292893	MIR1283-2
100302208	0.905133468	-1.040814695	MIR1253
100302209	0.316359921	-1.283584346	MIR1185-2
100302210	0.080365178	1.326158829	MIR1909
100302211	0.252310184	-1.185726032	MIR1203
100302212	0.967390527	1.113548663	MIR1324
100302217	0.992690787	1.055377465	MIR1827
100302219	0.997942845	-1.080938238	MIR1245A
100302220	0.710550386	-1.24106311	MIR1293
100302222	0.99844218	-1.002489807	MIR1911
100302223	0.848311783	-1.049039156	MIR1302-8
100302225	0.837815318	1.029740972	MIR2053
100302226	0.722939732	1.164081481	MIR1238
100302227	0.972558707	1.137870693	MIR1302-1
100302228	0.608540168	-1.133616477	MIR1261
100302229	0.651592426	-1.045697843	MIR1250
100302232	0.762935545	-1.018772383	MIR1226
100302235	0.995735286	1.137227518	MIR1179
100302236	0.964465665	-1.1556205	MIR1260A
100302237	0.988358733	-1.004335732	MIR1281
100302238	0.999975936	1.048333797	MIR103B1
100302240	0.959002459	-1.054167509	MIR1304
100302242	0.487338287	-1.127303766	MIR1236
100302246	0.909347946	-1.014101377	MIR1301
100302250	0.885518392	1.063133895	MIR1197
100302251	0.928488181	-1.022365948	MIR1264
100302254	0.721020925	-1.025863791	MIR1282
100302255	9.97E-05	2.183309804	MIR1323
100302256	0.510808091	1.054167892	MIR1180
100302257	0.693425459	-1.176787837	MIR1539
100302259	0.84752469	-1.017998887	MIR1202
100302261	0.995899655	-1.004640075	MIR1910
100302263	0.958591224	1.113508951	MIR1908
100302265	0.853908101	-1.001607547	MIR1283-1
100302270	0.649482014	1.098778392	MIR1305
100302273	0.447736764	1.014200067	row903
100302274	0.219851133	-1.261513975	MIR1178
100302275	0.971627576	1.079519072	MIR548L
100302276	0.85041357	1.438909463	MIR1290
100302277	0.459812747	1.039943018	MIR548I2
100302279	0.588325507	1.070996449	MIR1262
100302280	0.962205037	-1.022980002	MIR1237
100302281	0.84518714	-1.15289384	MIR1208
100302282	0.263937285	1.382783856	MIR103B2
100302283	0.655580504	1.181058417	MIR1227
100302287	0.054143564	-1.513929086	MIR548H3
100302289	0.999748908	1.031058864	MIR1251
100302401	0.241832724	1.103784571	RASAL2-AS1
100302640	0.260031108	1.422405628	LINC00882
100302650	0.992306175	1.098035526	BABAM2-AS1
100302691	0.958761661	-1.014230559	LINC00184
100302692	0.668396624	1.237828688	FTX
100302739	0.438979096	1.099284377	PCNA-AS1
100302740	0.802013341	1.11366555	FAS-AS1
100302743	0.995777948	1.180017834	SNORA80B
100303491	0.894740063	-1.337868685	ZEB2-AS1
100303728	0.67655441	-1.011929773	SLC25A5-AS1
100303749	0.736244293	1.490298596	LOC100303749
100303755	0.882972489	1.141196179	PET117
100306951	0.998728753	-1.08813986	PITPNA-AS1
100306975	0.517140726	1.295223991	NDUFAF4P1
100309464	0.917802363	-1.01538931	OTX2-AS1
100313769	0.683562398	-1.101737236	MIR320B2
100313770	0.218968051	-1.335294652	MIR548K
100313771	0.323917584	-1.033580251	MIR548F2
100313772	0.987841437	-1.169945579	MIR548M
100313774	0.886984494	-1.045961601	MIR302E
100313777	0.856026043	1.126834162	MIR670
100313778	0.555448966	-1.071307474	MIR759
100313779	0.73791409	1.148005422	MIR2117
100313780	0.846665442	-1.068609381	MIR2278
100313822	0.464279285	-1.113345337	MIR513B
100313824	0.918191654	1.111626058	MIR663B
100313829	0.987095029	1.258165554	MIR548O
100313830	0.555583385	-1.018972784	MIR548H1
100313838	0.923419251	1.077328553	MIR764
100313839	0.774739645	-1.16702826	MIR2114
100313840	0.999931975	-1.00394219	MIR2115
100313841	0.786021444	-1.125119357	MIR548Q
100313842	0.996378333	1.159015129	MIR2276
100313843	0.554151886	-1.011654837	MIR711
100313886	0.068993307	1.012360489	MIR2116
100313892	0.839155203	1.02088147	MIR761
100313896	0.966750216	1.024936005	MIR320D1
100313914	0.977859976	-1.036530422	MIR548J
100313921	0.620363632	-1.105020559	MIR548E
100313923	0.803686404	-1.073644315	MIR449C
100313938	0.967762122	1.059601982	MIR548G
100316868	0.539892702	1.148323247	HOTTIP
100316904	0.383457833	1.12597462	SAP25
100329109	0.985048157	1.246995148	GCSHP3
100329135	0.991227979	1.036172326	TRPC5OS
100335030	0.967427311	-1.039190174	LOC100335030
100337591	0.219550305	1.147824416	SNORA70F
100337616	0.528064973	-1.194180758	CSN1S2BP
100359394	0.999931034	-1.009512808	LINC00102
10036	0.974699082	-1.060479078	CHAF1A
100379132	0.545681167	1.037154529	SNORA70G
100379141	0.049168346	-1.315789882	SNORA70D
100379174	0.822719457	-1.005815172	MACROD2-AS1
100379220	0.150015756	-1.149448729	TMED11P
100379224	0.218697873	1.066630794	ZNF225-AS1
100379249	0.761009171	-1.09061369	BOK-AS1
100379250	0.999648377	1.021488448	SNORA70E
100379251	0.205540346	1.32416386	NPPA-AS1
100379345	0.371320443	1.196335949	MIR181A2HG
100379571	0.970963373	-1.014806136	BACE1-AS
100379661	0.962647834	1.015589264	GRIK1-AS2
100381270	0.48279557	1.03266193	ZBED6
10038	0.827520186	1.157090387	PARP2
10039	0.65449544	-1.071492898	PARP3
1003	0.898089223	-1.090340554	CDH5
10040	0.062846134	-1.000337751	TOM1L1
100422737	0.627656525	-1.066035351	LINC02532
100422823	0.866579432	-1.115203032	MIR4300
100422825	0.245978971	-1.143817457	MIR3160-2
100422826	0.998343039	1.099724606	MIR4274
100422827	0.961673674	-1.091509935	MIR3160-1
100422828	0.646754265	1.066733515	MIR4287
100422829	0.32137374	-1.126946448	MIR4319
100422832	0.957812554	1.058202526	MIR3191
100422833	0.112458251	1.214871042	MIR3188
100422835	0.420356639	-1.086199196	MIR3183
100422837	0.480127375	1.049070519	MIR1193
100422839	0.990888145	1.027375204	MIR3119-1
100422840	0.782576683	-1.046631468	MIR4317
100422841	0.970971997	-1.068790207	MIR3174
100422842	0.999215162	1.087652566	MIR3074
100422843	0.60974112	-1.196334065	MIR4293
100422846	0.97635246	-1.111287827	MIR3164
100422847	0.999910768	1.00648331	MIR514B
100422849	0.993736217	1.084443359	MIR548T
100422850	0.848114186	-1.179734782	MIR548V
100422851	0.991828778	-1.007985591	MIR4316
100422853	0.981818983	1.050039189	MIR3182
100422854	0.850833076	-1.338615944	MIR3187
100422855	0.999071798	-1.047650134	MIR4301
100422856	0.983946725	1.019518863	MIR3123
100422857	0.810997992	-1.054514853	MIR4318
100422858	0.371404754	-1.192414968	MIR4285
100422859	0.936806433	-1.148107961	MIR3136
100422860	0.375230142	1.118767564	MIR4292
100422861	0.691875471	-1.152527375	MIR4306
100422862	0.466062133	-1.059847404	MIR548S
100422863	0.999922136	-1.078655618	MIR4265
100422864	0.916140815	1.079339637	MIR544B
100422865	0.558886052	-1.116648309	MIR4320
100422866	0.999981699	1.122891101	MIR3115
100422867	0.99967601	-1.068363425	MIR378C
100422868	0.408887456	-1.218463098	MIR4270
100422869	0.976865724	1.076958688	MIR3152
100422871	0.491699805	-1.144098248	MIR3117
100422873	0.655918553	1.169243506	MIR4297
100422874	0.966087519	-1.000497223	MIR4279
100422875	0.248209892	-1.236085959	MIR3192
